"","Date","DKNG.Open","DKNG.High","DKNG.Low","DKNG.Close","DKNG.Volume","DKNG.Adjusted"
"270",2021-04-27,60.8400001525879,62.2700004577637,58.8800010681152,59.1300010681152,13370400,59.1300010681152
"271",2021-04-28,58.7200012207031,59.8899993896484,58.25,59.689998626709,7501900,59.689998626709
"272",2021-04-29,59.8199996948242,59.9900016784668,56.2200012207031,57.4599990844727,15592800,57.4599990844727
"273",2021-04-30,56.7900009155273,58.0499992370605,56.1100006103516,56.6599998474121,10668300,56.6599998474121
"274",2021-05-03,57.8300018310547,58.3199996948242,56.5299987792969,57.0800018310547,15797700,57.0800018310547
"275",2021-05-04,56.2700004577637,56.3400001525879,53.1030006408691,56.1300010681152,17944200,56.1300010681152
"276",2021-05-05,56.0470008850098,57.6100006103516,55.8339996337891,56.1800003051758,11503500,56.1800003051758
"277",2021-05-06,55.689998626709,55.8199996948242,50.25,51.8899993896484,27353900,51.8899993896484
"278",2021-05-07,53.4500007629395,53.5099983215332,48.1599998474121,48.4199981689453,46018800,48.4199981689453
"279",2021-05-10,47.560001373291,47.5800018310547,44.4599990844727,45.3400001525879,42216000,45.3400001525879
"280",2021-05-11,42.6599998474121,45.6100006103516,42.2200012207031,44.0099983215332,29470600,44.0099983215332
"281",2021-05-12,43.7999992370605,44.7900009155273,41.4360008239746,42.1100006103516,27985800,42.1100006103516
"282",2021-05-13,42.9900016784668,43.9500007629395,39.9300003051758,40.9900016784668,23688300,40.9900016784668
"283",2021-05-14,41.5299987792969,45.2900009155273,41.439998626709,44.8899993896484,28429100,44.8899993896484
"284",2021-05-17,43.7200012207031,43.9099998474121,42.5519981384277,43.5099983215332,17570400,43.5099983215332
"285",2021-05-18,43.7949981689453,45.3600006103516,43.5499992370605,44.2700004577637,15122700,44.2700004577637
"286",2021-05-19,42.3320007324219,43.5200004577637,41.810001373291,43.439998626709,17567000,43.439998626709
"287",2021-05-20,43.6559982299805,44.8699989318848,43.3800010681152,44.5400009155273,10758500,44.5400009155273
"288",2021-05-21,45.1450004577637,46.1199989318848,44.4099998474121,44.6300010681152,15176000,44.6300010681152
"289",2021-05-24,44.8339996337891,49.2599983215332,44.3400001525879,47.8600006103516,30740800,47.8600006103516
"290",2021-05-25,49.1699981689453,49.9799995422363,47.2799987792969,48.4199981689453,24980800,48.4199981689453
"291",2021-05-26,48.6500015258789,49.9599990844727,48.3699989318848,49.4599990844727,13963100,49.4599990844727
"292",2021-05-27,49.1800003051758,50.6100006103516,48.5200004577637,50.4000015258789,11468800,50.4000015258789
"293",2021-05-28,50.5099983215332,51.9199981689453,49.7770004272461,49.9500007629395,14662800,49.9500007629395
"294",2021-06-01,50.2000007629395,50.3800010681152,48.6199989318848,49.5699996948242,10616000,49.5699996948242
"295",2021-06-02,48.7799987792969,51.0200004577637,48.3129997253418,50.9700012207031,13385400,50.9700012207031
"296",2021-06-03,49.810001373291,50.75,49.2200012207031,49.7099990844727,8251300,49.7099990844727
"297",2021-06-04,49.9199981689453,50.5449981689453,49.7799987792969,50.3300018310547,6462300,50.3300018310547
"298",2021-06-07,50.4099998474121,53.6500015258789,50.3199996948242,53.5099983215332,14583900,53.5099983215332
"299",2021-06-08,54,55.6100006103516,52.9599990844727,55.2999992370605,14881700,55.2999992370605
"300",2021-06-09,55.689998626709,56,53.6599998474121,54.4799995422363,11349500,54.4799995422363
"301",2021-06-10,54.2200012207031,54.6800003051758,52.7799987792969,53.6500015258789,8555200,53.6500015258789
"302",2021-06-11,53.7099990844727,54.6800003051758,53.0200004577637,53.1399993896484,7674700,53.1399993896484
"303",2021-06-14,53.0800018310547,53.0999984741211,50.4099998474121,50.6199989318848,16388800,50.6199989318848
"304",2021-06-15,44.9490013122559,49.0499992370605,44.6500015258789,48.5099983215332,88027800,48.5099983215332
"305",2021-06-16,48.8600006103516,50.1300010681152,47.4900016784668,48.810001373291,29916400,48.810001373291
"306",2021-06-17,48.0540008544922,49.939998626709,48.0299987792969,49.2000007629395,13294600,49.2000007629395
"307",2021-06-18,48.9500007629395,49.5699996948242,47.4329986572266,48.060001373291,12194700,48.060001373291
"308",2021-06-21,47.8499984741211,49.25,47.0200004577637,49,8770600,49
"309",2021-06-22,48.939998626709,50.2599983215332,48.4700012207031,50.1599998474121,8543200,50.1599998474121
"310",2021-06-23,50.560001373291,51.1699981689453,50.0699996948242,50.5299987792969,11443400,50.5299987792969
"311",2021-06-24,51.2159996032715,51.5900001525879,50.2599983215332,51.060001373291,11042100,51.060001373291
"312",2021-06-25,51.1839981079102,52.3199996948242,50.9199981689453,51.6699981689453,30374500,51.6699981689453
"313",2021-06-28,51.7099990844727,52.7599983215332,50.8899993896484,52.7099990844727,9044000,52.7099990844727
"314",2021-06-29,52.9000015258789,52.9500007629395,51.4599990844727,52.0299987792969,7729100,52.0299987792969
"315",2021-06-30,51.9500007629395,52.7999992370605,51.2999992370605,52.1699981689453,7633300,52.1699981689453
"316",2021-07-01,52.2700004577637,53.3899993896484,51.0299987792969,51.7999992370605,8484300,51.7999992370605
"317",2021-07-02,51.9199981689453,52.3600006103516,50.5699996948242,51.2799987792969,6020300,51.2799987792969
"318",2021-07-06,51.1500015258789,51.935001373291,50.7700004577637,51.4900016784668,5945100,51.4900016784668
"319",2021-07-07,51.3300018310547,52.2999992370605,48.6100006103516,48.75,10149800,48.75
"320",2021-07-08,46.3600006103516,48.7599983215332,46.2200012207031,48.2599983215332,7353300,48.2599983215332
"321",2021-07-09,48.2999992370605,50.3800010681152,47.4500007629395,49.0900001525879,10061800,49.0900001525879
"322",2021-07-12,49.1980018615723,49.5960006713867,48.1399993896484,49.1599998474121,5037000,49.1599998474121
"323",2021-07-13,48.8800010681152,49.0699996948242,47.7000007629395,47.7299995422363,6463100,47.7299995422363
"324",2021-07-14,48.0699996948242,48.076000213623,44.5200004577637,44.8499984741211,13782000,44.8499984741211
"325",2021-07-15,44.4039993286133,45.6699981689453,43.5099983215332,44.8300018310547,11560400,44.8300018310547
"326",2021-07-16,44.9799995422363,45.060001373291,43.2999992370605,43.7900009155273,13752200,43.7900009155273
"327",2021-07-19,42.5699996948242,45.6800003051758,42.2099990844727,44.6599998474121,13045600,44.6599998474121
"328",2021-07-20,44.7620010375977,46.1199989318848,43.8400001525879,45.8199996948242,8024800,45.8199996948242
"329",2021-07-21,46.9199981689453,49.1790008544922,46.5800018310547,48.8800010681152,15419000,48.8800010681152
"330",2021-07-22,48.9000015258789,49.310001373291,48.1300010681152,49.2400016784668,6725300,49.2400016784668
"331",2021-07-23,49.2939987182617,50.0099983215332,48.6749992370605,49.3300018310547,7041700,49.3300018310547
"332",2021-07-26,49.1800003051758,49.8600006103516,48.2290000915527,49.2200012207031,6437000,49.2200012207031
"333",2021-07-27,48.8400001525879,49.6699981689453,47.4000015258789,48.7700004577637,8103100,48.7700004577637
"334",2021-07-28,48.9799995422363,50.9000015258789,48.9000015258789,50.6500015258789,9487700,50.6500015258789
"335",2021-07-29,50.9049987792969,51.2700004577637,49.6399993896484,49.7900009155273,7788500,49.7900009155273
"336",2021-07-30,49.3600006103516,50.0299987792969,48.060001373291,48.5,7637300,48.5
"337",2021-08-02,48.9000015258789,49.8730010986328,48.4990005493164,49,5941800,49
"338",2021-08-03,48.810001373291,48.9599990844727,47.4700012207031,48.3899993896484,6279600,48.3899993896484
"339",2021-08-04,47.9900016784668,49.189998626709,47.75,48.6699981689453,5284900,48.6699981689453
"340",2021-08-05,48.9500007629395,50.7200012207031,48.5499992370605,50.4799995422363,11230600,50.4799995422363
"341",2021-08-06,52.7859992980957,53.7900009155273,50.1599998474121,51.5900001525879,32429800,51.5900001525879
"342",2021-08-09,52.5,52.9500007629395,50.9599990844727,52.3600006103516,27050600,52.3600006103516
"343",2021-08-10,52.4599990844727,53.9700012207031,51.6199989318848,51.9799995422363,19360300,51.9799995422363
"344",2021-08-11,52.0200004577637,52.689998626709,50.7210006713867,52.1800003051758,10967700,52.1800003051758
"345",2021-08-12,52.1599998474121,54.7200012207031,51.5219993591309,54.6100006103516,17316300,54.6100006103516
"346",2021-08-13,54.6399993896484,54.6809997558594,53.2299995422363,53.5,12159900,53.5
"347",2021-08-16,52.8040008544922,53.2400016784668,51.5099983215332,52.4599990844727,8602700,52.4599990844727
"348",2021-08-17,51.8400001525879,52.1399993896484,50.7200012207031,51.1100006103516,7781000,51.1100006103516
"349",2021-08-18,51.2999992370605,53.0900001525879,51.1710014343262,52.0999984741211,8370000,52.0999984741211
"350",2021-08-19,51.4199981689453,52.1590003967285,50.9700012207031,51.5400009155273,8027700,51.5400009155273
"351",2021-08-20,51.4500007629395,52.3699989318848,51.25,52.0099983215332,5251800,52.0099983215332
"352",2021-08-23,52.2700004577637,53.9000015258789,52.189998626709,53.3199996948242,7385600,53.3199996948242
"353",2021-08-24,54.0800018310547,56.8300018310547,53.4700012207031,56.4700012207031,15978400,56.4700012207031
"354",2021-08-25,56.9900016784668,60.3699989318848,56.5,60.1100006103516,26183000,60.1100006103516
"355",2021-08-26,59.689998626709,60.3199996948242,57.523998260498,57.8600006103516,15465200,57.8600006103516
"356",2021-08-27,58.1399993896484,61.7700004577637,57.7999992370605,60.0099983215332,13053200,60.0099983215332
"357",2021-08-30,60.1100006103516,60.3800010681152,58.6500015258789,59.25,11664900,59.25
"358",2021-08-31,59.4199981689453,60.4000015258789,58.7599983215332,59.2900009155273,14993900,59.2900009155273
"359",2021-09-01,59.3800010681152,61.5900001525879,59.2999992370605,60.2099990844727,11668100,60.2099990844727
"360",2021-09-02,60.5999984741211,61.6800003051758,59.8400001525879,61.0699996948242,8366100,61.0699996948242
"361",2021-09-03,61.0699996948242,61.1399993896484,60.0400009155273,61.0200004577637,6936200,61.0200004577637
"362",2021-09-07,61.435001373291,64.1800003051758,61.2350006103516,63.5800018310547,16929100,63.5800018310547
"363",2021-09-08,63.7490005493164,64.5800018310547,62.3800010681152,63.3899993896484,13095400,63.3899993896484
"364",2021-09-09,63.2299995422363,64.5,62.8199996948242,63.6699981689453,10012100,63.6699981689453
"365",2021-09-10,64.0849990844727,64.4899978637695,62.4199981689453,62.4599990844727,8569000,62.4599990844727
"366",2021-09-13,62.9000015258789,62.9799995422363,59.25,60.4599990844727,11673900,60.4599990844727
"367",2021-09-14,60.0069999694824,61.3300018310547,58.8209991455078,59.0499992370605,8923600,59.0499992370605
"368",2021-09-15,59.1100006103516,60.5499992370605,58.5400009155273,59.8400001525879,7993500,59.8400001525879
"369",2021-09-16,59.5900001525879,60.1800003051758,59.060001373291,59.9700012207031,5754300,59.9700012207031
"370",2021-09-17,60.023998260498,60.8400001525879,59.1150016784668,60.4199981689453,9419300,60.4199981689453
"371",2021-09-20,57.9500007629395,58.939998626709,55.9900016784668,57,11255200,57
"372",2021-09-21,56.0099983215332,58.0200004577637,52.3300018310547,52.7700004577637,40173800,52.7700004577637
"373",2021-09-22,52.4500007629395,53.2900009155273,51.5709991455078,52.6300010681152,20423400,52.6300010681152
"374",2021-09-23,52.9199981689453,53.8499984741211,51.5299987792969,51.75,18873700,51.75
"375",2021-09-24,51.5800018310547,52.3199996948242,50.9500007629395,51.3300018310547,10630000,51.3300018310547
"376",2021-09-27,51.25,51.8899993896484,50.4199981689453,51.3899993896484,9496200,51.3899993896484
"377",2021-09-28,50.6500015258789,51.2089996337891,49.4099998474121,49.9300003051758,11528600,49.9300003051758
"378",2021-09-29,50,50.4500007629395,48.1049995422363,48.3199996948242,13936600,48.3199996948242
"379",2021-09-30,48.4599990844727,48.9900016784668,47.5400009155273,48.1599998474121,10865800,48.1599998474121
"380",2021-10-01,48.5900001525879,50.7900009155273,48.4700012207031,50.560001373291,12745600,50.560001373291
"381",2021-10-04,50.3300018310547,50.7649993896484,48.2700004577637,48.4599990844727,12381400,48.4599990844727
"382",2021-10-05,48.7200012207031,50.5400009155273,48.4799995422363,49.2900009155273,10037900,49.2900009155273
"383",2021-10-06,48.7900009155273,49.7900009155273,48.4500007629395,48.9900016784668,8230900,48.9900016784668
"384",2021-10-07,49.7799987792969,51.0699996948242,49.2750015258789,49.3699989318848,10690800,49.3699989318848
"385",2021-10-08,49.5,49.8199996948242,47.8199996948242,47.9099998474121,11820400,47.9099998474121
"386",2021-10-11,48.4799995422363,49.9300003051758,48.3899993896484,48.8800010681152,10683200,48.8800010681152
"387",2021-10-12,48.7999992370605,49.9000015258789,48.4900016784668,48.939998626709,8954200,48.939998626709
"388",2021-10-13,49.6100006103516,50.4900016784668,49.560001373291,49.8199996948242,9327600,49.8199996948242
"389",2021-10-14,50.2400016784668,51.2999992370605,49.3199996948242,49.3600006103516,11330800,49.3600006103516
"390",2021-10-15,49.5,49.75,47.8400001525879,48.0800018310547,21321900,48.0800018310547
"391",2021-10-18,48.1199989318848,49.6199989318848,47.939998626709,48.6500015258789,10436000,48.6500015258789
"392",2021-10-19,49.0270004272461,50.2299995422363,48.0099983215332,48.8400001525879,15687300,48.8400001525879
"393",2021-10-20,48.9099998474121,49.6300010681152,48.4119987487793,49.0900001525879,8417200,49.0900001525879
"394",2021-10-21,49.2000007629395,49.9049987792969,48.7599983215332,48.9199981689453,7307900,48.9199981689453
"395",2021-10-22,48.5499992370605,48.5499992370605,46.0699996948242,46.1100006103516,19040100,46.1100006103516
"396",2021-10-25,46.0499992370605,47.3499984741211,45.3629989624023,46.8199996948242,10974300,46.8199996948242
"397",2021-10-26,49.6100006103516,50.4799995422363,48.3899993896484,48.75,26186700,48.75
"398",2021-10-27,48.7299995422363,49.4539985656738,47.7400016784668,47.8300018310547,9071600,47.8300018310547
"399",2021-10-28,48.2299995422363,48.2299995422363,46.6599998474121,47.1800003051758,9316800,47.1800003051758
"400",2021-10-29,47.3549995422363,47.7999992370605,46.3499984741211,46.5900001525879,8278800,46.5900001525879
"401",2021-11-01,46.9500007629395,49.1199989318848,46.7490005493164,49.0200004577637,9215600,49.0200004577637
"402",2021-11-02,48.0449981689453,48.1500015258789,46.7000007629395,47.5999984741211,12777800,47.5999984741211
"403",2021-11-03,47.7900009155273,48.1699981689453,46.4500007629395,46.8400001525879,11842200,46.8400001525879
"404",2021-11-04,47.3400001525879,47.4199981689453,43.6800003051758,44.6800003051758,30306800,44.6800003051758
"405",2021-11-05,42.3650016784668,45.9700012207031,42.1500015258789,43.6199989318848,37300600,43.6199989318848
"406",2021-11-08,43.8800010681152,45.1399993896484,43.0400009155273,44.7799987792969,16813900,44.7799987792969
"407",2021-11-09,44.8899993896484,45.25,42.6500015258789,43.0499992370605,15060800,43.0499992370605
"408",2021-11-10,42.5499992370605,43.0900001525879,40.6399993896484,41.0800018310547,17967400,41.0800018310547
"409",2021-11-11,41.25,41.75,40.6199989318848,40.7099990844727,12471100,40.7099990844727
"410",2021-11-12,40.8559989929199,41.9000015258789,39.9700012207031,40.5099983215332,13356800,40.5099983215332
"411",2021-11-15,40.7859992980957,41.2649993896484,39.1699981689453,39.3600006103516,15767700,39.3600006103516
"412",2021-11-16,39.4300003051758,39.8699989318848,38.3300018310547,39.2799987792969,16767200,39.2799987792969
"413",2021-11-17,39.2560005187988,39.5,37.7599983215332,37.8699989318848,13296500,37.8699989318848
"414",2021-11-18,37.8699989318848,38.5900001525879,36.3499984741211,36.6199989318848,17188600,36.6199989318848
"415",2021-11-19,36.6199989318848,37.5699996948242,35.9199981689453,36.1399993896484,14870900,36.1399993896484
"416",2021-11-22,36.4099998474121,37.4500007629395,35.8199996948242,36.7900009155273,18573800,36.7900009155273
"417",2021-11-23,36.810001373291,37.7099990844727,34.4199981689453,35.0400009155273,22711400,35.0400009155273
"418",2021-11-24,34.75,35.9000015258789,34.75,35.5800018310547,11147700,35.5800018310547
"419",2021-11-26,34.8899993896484,36.2000007629395,34.7509994506836,36.0400009155273,8430900,36.0400009155273
"420",2021-11-29,36.4500007629395,36.5699996948242,34.5200004577637,35.2000007629395,13816000,35.2000007629395
"421",2021-11-30,34.9570007324219,35.2700004577637,33.3300018310547,34.5499992370605,15837500,34.5499992370605
"422",2021-12-01,34.75,34.9700012207031,31.1399993896484,31.2399997711182,21487800,31.2399997711182
"423",2021-12-02,31.0510005950928,32.5499992370605,30.4099998474121,31.2999992370605,27871000,31.2999992370605
"424",2021-12-03,31.2000007629395,31.2299995422363,27.4750003814697,28.3700008392334,30225200,28.3700008392334
"425",2021-12-06,28.1550006866455,31.0699996948242,27.5200004577637,30.6800003051758,24490500,30.6800003051758
"426",2021-12-07,31.8999996185303,32.6800003051758,31.1399993896484,31.2700004577637,20969400,31.2700004577637
"427",2021-12-08,31.4099998474121,33.9300003051758,30.8299999237061,33.3800010681152,14173300,33.3800010681152
"428",2021-12-09,32.6100006103516,33.2599983215332,31.3799991607666,31.4500007629395,13554600,31.4500007629395
"429",2021-12-10,31.5750007629395,32.4690017700195,30.1049995422363,30.4099998474121,10930200,30.4099998474121
"430",2021-12-13,30.1100006103516,30.4899997711182,28.5799999237061,28.8500003814697,11045200,28.8500003814697
"431",2021-12-14,28.125,28.9300003051758,27.6800003051758,27.8099994659424,15691100,27.8099994659424
"432",2021-12-15,27.7800006866455,29.0699996948242,26.6700000762939,28.6700000762939,19109400,28.6700000762939
"433",2021-12-16,29.3899993896484,29.3999996185303,26.4200000762939,26.9799995422363,20219400,26.9799995422363
"434",2021-12-17,26.6270008087158,29.2299995422363,25.7999992370605,28.6700000762939,23234700,28.6700000762939
"435",2021-12-20,27.8430004119873,28.6499996185303,27.3199996948242,27.8999996185303,12981400,27.8999996185303
"436",2021-12-21,28.1499996185303,30.4699993133545,28.1499996185303,30.3099994659424,14291800,30.3099994659424
"437",2021-12-22,30.1100006103516,30.7099990844727,29.4090003967285,29.5699996948242,13469000,29.5699996948242
"438",2021-12-23,29.8299999237061,30.0200004577637,28.8199996948242,29.4400005340576,12680500,29.4400005340576
"439",2021-12-27,29.4899997711182,29.5149993896484,27.9799995422363,28.2000007629395,13814800,28.2000007629395
"440",2021-12-28,27.8500003814697,28.6089992523193,27.0849990844727,27.3199996948242,13552100,27.3199996948242
"441",2021-12-29,27.1809997558594,27.2299995422363,25.9599990844727,26.5900001525879,15330500,26.5900001525879
"442",2021-12-30,26.4459991455078,28.7399997711182,26.3999996185303,28.4599990844727,16469800,28.4599990844727
"443",2021-12-31,28.2350006103516,28.7999992370605,27.4349994659424,27.4699993133545,14274700,27.4699993133545
"444",2022-01-03,27.8449993133545,28.5499992370605,26.9699993133545,27.7700004577637,11252200,27.7700004577637
"445",2022-01-04,27.75,27.8700008392334,26.1100006103516,26.6299991607666,15306200,26.6299991607666
"446",2022-01-05,26.5,26.9099998474121,24.0599994659424,24.6499996185303,22277000,24.6499996185303
"447",2022-01-06,24.5,26.4699993133545,23.2099990844727,25.7999992370605,30469400,25.7999992370605
"448",2022-01-07,26.0200004577637,27.9799995422363,25.7900009155273,27.2399997711182,26266200,27.2399997711182
"449",2022-01-10,26.8320007324219,27.1000003814697,24.8299999237061,26.1299991607666,24335600,26.1299991607666
"450",2022-01-11,25.7000007629395,27.6000003814697,25.1000003814697,26.9400005340576,22672700,26.9400005340576
"451",2022-01-12,27.2399997711182,27.8999996185303,25.9290008544922,26.1000003814697,17295400,26.1000003814697
"452",2022-01-13,26.1000003814697,26.5400009155273,24.1450004577637,24.2399997711182,19915900,24.2399997711182
"453",2022-01-14,24.0499992370605,24.5389995574951,22.4099998474121,23.1900005340576,31809700,23.1900005340576
"454",2022-01-18,22.8600006103516,23.2199993133545,22.1200008392334,22.1800003051758,19270000,22.1800003051758
"455",2022-01-19,22.3899993896484,22.8500003814697,21.3299999237061,21.3999996185303,24059700,21.3999996185303
"456",2022-01-20,21.7560005187988,22.6399993896484,20.5699996948242,20.6700000762939,20742800,20.6700000762939
"457",2022-01-21,20.2600002288818,20.9500007629395,19.3299999237061,19.4599990844727,34674000,19.4599990844727
"458",2022-01-24,18.7700004577637,20.1599998474121,17.4099998474121,20.0300006866455,39538100,20.0300006866455
"459",2022-01-25,19.3600006103516,20.2800006866455,18.7250003814697,19.3199996948242,23104900,19.3199996948242
"460",2022-01-26,20.8999996185303,22.8199996948242,20.1700000762939,20.3299999237061,90381900,20.3299999237061
"461",2022-01-27,20.7299995422363,21.6000003814697,19.2000007629395,19.3899993896484,43106800,19.3899993896484
"462",2022-01-28,19.4330005645752,20.8799991607666,18.8899993896484,20.6399993896484,35332500,20.6399993896484
"463",2022-01-31,20.7000007629395,22.2700004577637,20.6599998474121,22.0900001525879,27295700,22.0900001525879
"464",2022-02-01,22.2099990844727,23.7099990844727,21.7099990844727,23.6800003051758,32944500,23.6800003051758
"465",2022-02-02,23.5,23.5799999237061,21.6700000762939,21.7900009155273,26853600,21.7900009155273
"466",2022-02-03,21.1800003051758,22.3500003814697,20.5,20.5499992370605,23275200,20.5499992370605
"467",2022-02-04,20.6299991607666,22.0200004577637,20.3299999237061,21.8899993896484,20428300,21.8899993896484
"468",2022-02-07,21.8500003814697,22.8479995727539,21.1700000762939,21.5,17984000,21.5
"469",2022-02-08,21.3999996185303,22.19700050354,21.0300006866455,22.1200008392334,15950600,22.1200008392334
"470",2022-02-09,22.3999996185303,23.4500007629395,22.1100006103516,23.4200000762939,19182900,23.4200000762939
"471",2022-02-10,22.7999992370605,24.1800003051758,22.5300006866455,22.7800006866455,21193100,22.7800006866455
"472",2022-02-11,22.9500007629395,24.7299995422363,22.8799991607666,23.3299999237061,32477600,23.3299999237061
"473",2022-02-14,22.8600006103516,23.8500003814697,22.0249996185303,22.2000007629395,25269200,22.2000007629395
"474",2022-02-15,22.7000007629395,23.7549991607666,22.0300006866455,23.7299995422363,20122200,23.7299995422363
"475",2022-02-16,23.1700000762939,23.5599994659424,22.6100006103516,22.9899997711182,16536700,22.9899997711182
"476",2022-02-17,22.6900005340576,23.4300003051758,21.8999996185303,22.0599994659424,24266900,22.0599994659424
"477",2022-02-18,18.9950008392334,19.4799995422363,17.2250003814697,17.2900009155273,80421500,17.2900009155273
"478",2022-02-22,16.625,18.9599990844727,16.5599994659424,18.5900001525879,44543100,18.5900001525879
"479",2022-02-23,19.2399997711182,20.9400005340576,19.0499992370605,19.6299991607666,66295600,19.6299991607666
"480",2022-02-24,18.3400001525879,21.8700008392334,18.1200008392334,21.8299999237061,39866100,21.8299999237061
"481",2022-02-25,21.4099998474121,22.2399997711182,20.2999992370605,22.2000007629395,28056200,22.2000007629395
"482",2022-02-28,22.5,23.7099990844727,21.7600002288818,23.6800003051758,30172700,23.6800003051758
"483",2022-03-01,23.2999992370605,25.0090007781982,23.1800003051758,23.5200004577637,34459100,23.5200004577637
"484",2022-03-02,23.8500003814697,24.1499996185303,22.0300006866455,23.1900005340576,29020100,23.1900005340576
"485",2022-03-03,23.5160007476807,23.7730007171631,20.6499996185303,20.9099998474121,34113000,20.9099998474121
"486",2022-03-04,21.2800006866455,22.1100006103516,20.4400005340576,20.6900005340576,22693800,20.6900005340576
"487",2022-03-07,20.5799999237061,20.8899993896484,18,18.0499992370605,29401000,18.0499992370605
"488",2022-03-08,18.1399993896484,18.4799995422363,16.8899993896484,17.3799991607666,31331300,17.3799991607666
"489",2022-03-09,17.9899997711182,18.3799991607666,17.4599990844727,17.7800006866455,25492200,17.7800006866455
"490",2022-03-10,17.7999992370605,17.9300003051758,16.7700004577637,17.5799999237061,31374400,17.5799999237061
"491",2022-03-11,17.7299995422363,17.7549991607666,16.0550003051758,16.1100006103516,27352800,16.1100006103516
"492",2022-03-14,15.9250001907349,16.3449993133545,15.1199998855591,15.2600002288818,25551800,15.2600002288818
"493",2022-03-15,15.3000001907349,16.2199993133545,14.9700002670288,16.1299991607666,24409800,16.1299991607666
"494",2022-03-16,16.6200008392334,18.3600006103516,16.3299999237061,18.3199996948242,37070300,18.3199996948242
"495",2022-03-17,17.7800006866455,19.0879993438721,17.5499992370605,18.9899997711182,24421100,18.9899997711182
"496",2022-03-18,18.5499992370605,19.8799991607666,18.5400009155273,19.6200008392334,21542000,19.6200008392334
"497",2022-03-21,19.2600002288818,19.5499992370605,18.3500003814697,18.7900009155273,20654600,18.7900009155273
"498",2022-03-22,18.7900009155273,20.1599998474121,18.6809997558594,19.4099998474121,23369300,19.4099998474121
"499",2022-03-23,19.2099990844727,19.8549995422363,18.7800006866455,18.9099998474121,18585200,18.9099998474121
"500",2022-03-24,18.9599990844727,19.2299995422363,17.9899997711182,19.0499992370605,18615600,19.0499992370605
"501",2022-03-25,19.0400009155273,19.1599998474121,18.0100002288818,18.2000007629395,16711100,18.2000007629395
"502",2022-03-28,18.3899993896484,18.9899997711182,17.6299991607666,18.6499996185303,24039600,18.6499996185303
"503",2022-03-29,18.9400005340576,20.9300003051758,18.7099990844727,20.6900005340576,27093500,20.6900005340576
"504",2022-03-30,20.2900009155273,21.2600002288818,20.0200004577637,20.4099998474121,17465900,20.4099998474121
"505",2022-03-31,20.3799991607666,20.5599994659424,19.4599990844727,19.4699993133545,15348600,19.4699993133545
"506",2022-04-01,19.5699996948242,19.9599990844727,18.7600002288818,19.0499992370605,16427600,19.0499992370605
"507",2022-04-04,19.3899993896484,21.0249996185303,19.2299995422363,20.4099998474121,21704800,20.4099998474121
"508",2022-04-05,20.3400001525879,20.4799995422363,19.0100002288818,19.0499992370605,15786200,19.0499992370605
"509",2022-04-06,18.6499996185303,18.8999996185303,17.1399993896484,17.6800003051758,22364800,17.6800003051758
"510",2022-04-07,17.6100006103516,18.0400009155273,16.4850006103516,17.2000007629395,19073500,17.2000007629395
"511",2022-04-08,16.9699993133545,17.1480007171631,16.2950000762939,16.3799991607666,20291100,16.3799991607666
"512",2022-04-11,16.0949993133545,17.3600006103516,15.9049997329712,16.8700008392334,21490900,16.8700008392334
"513",2022-04-12,17.0300006866455,17.8500003814697,16.2399997711182,16.4099998474121,20997700,16.4099998474121
"514",2022-04-13,16.4099998474121,17.2099990844727,16.2099990844727,16.75,17683100,16.75
"515",2022-04-14,16.7600002288818,16.8700008392334,16.2999992370605,16.4899997711182,16451500,16.4899997711182
"516",2022-04-18,16.4200000762939,16.4500007629395,15.5609998703003,15.9799995422363,17666600,15.9799995422363
"517",2022-04-19,16.0300006866455,17.2199993133545,15.8450002670288,16.8799991607666,20319800,16.8799991607666
"518",2022-04-20,16.7600002288818,16.8999996185303,15.5600004196167,15.5600004196167,21009300,15.5600004196167
"519",2022-04-21,15.9200000762939,15.9899997711182,14.1809997558594,14.3599996566772,26903000,14.3599996566772
"520",2022-04-22,14.4200000762939,14.7150001525879,13.7299995422363,14.0299997329712,24032800,14.0299997329712
"521",2022-04-25,13.9499998092651,14.6899995803833,13.7589998245239,14.6800003051758,22899500,14.6800003051758
"522",2022-04-26,14.4099998474121,14.6800003051758,13.7950000762939,13.960000038147,20057100,13.960000038147
"523",2022-04-27,13.9300003051758,14.3199996948242,13.5100002288818,13.8699998855591,22883700,13.8699998855591
"524",2022-04-28,14.0699996948242,14.3299999237061,13.0600004196167,14.1000003814697,25428400,14.1000003814697
"525",2022-04-29,14.0500001907349,14.8000001907349,13.6400003433228,13.6800003051758,21999600,13.6800003051758
"526",2022-05-02,13.6999998092651,15,13.4899997711182,14.9899997711182,23857200,14.9899997711182
"527",2022-05-03,14.8520002365112,15.5600004196167,14.75,15.0799999237061,23165100,15.0799999237061
"528",2022-05-04,15.0799999237061,15.8800001144409,14.4949998855591,15.7299995422363,30428400,15.7299995422363
"529",2022-05-05,15.5500001907349,15.5640001296997,13.8800001144409,14.4399995803833,19845800,14.4399995803833
"530",2022-05-06,15,15.0430002212524,12.9650001525879,13.1499996185303,41470100,13.1499996185303
"531",2022-05-09,12.7150001525879,12.8800001144409,10.9200000762939,10.9899997711182,37960100,10.9899997711182
"532",2022-05-10,11.4700002670288,11.75,10.3800001144409,11.3599996566772,32385800,11.3599996566772
